0,0
0.00454545454545455,0
0.00909090909090909,0
0.0136363636363636,0
0.0181818181818182,0
0.0227272727272727,0
0.0272727272727273,0
0.0318181818181818,0
0.0363636363636364,0
0.0409090909090909,0
0.0454545454545455,0
0.05,0
0.0545454545454545,0
0.0590909090909091,0
0.0636363636363636,0
0.0681818181818182,0
0.0727272727272727,0
0.0772727272727273,0
0.0818181818181818,0
0.0863636363636364,0
0.0909090909090909,0
0.0954545454545455,0
0.1,0
0.104545454545455,0
0.109090909090909,0
0.113636363636364,0
0.118181818181818,0
0.122727272727273,0
0.127272727272727,0
0.131818181818182,0
0.136363636363636,0
0.140909090909091,0
0.145454545454545,0
0.15,0
0.154545454545455,0
0.159090909090909,0
0.163636363636364,0
0.168181818181818,0
0.172727272727273,0
0.177272727272727,0
0.181818181818182,0
0.186363636363636,0
0.190909090909091,0
0.195454545454545,0
0.2,0
0.204545454545455,0
0.209090909090909,0
0.213636363636364,0
0.218181818181818,0
0.222727272727273,0
0.227272727272727,0
0.231818181818182,0
0.236363636363636,0
0.240909090909091,0
0.245454545454545,0
0.25,0
0.254545454545455,0
0.259090909090909,0
0.263636363636364,0
0.268181818181818,0
0.272727272727273,0
0.277272727272727,0
0.281818181818182,0
0.286363636363636,0
0.290909090909091,0
0.295454545454545,0
0.3,0
0,0.0025
0.00454545454545455,0.0025
0.00909090909090909,0.0025
0.0136363636363636,0.0025
0.0181818181818182,0.0025
0.0227272727272727,0.0025
0.0272727272727273,0.0025
0.0318181818181818,0.0025
0.0363636363636364,0.0025
0.0409090909090909,0.0025
0.0454545454545455,0.0025
0.05,0.0025
0.0545454545454545,0.0025
0.0590909090909091,0.0025
0.0636363636363636,0.0025
0.0681818181818182,0.0025
0.0727272727272727,0.0025
0.0772727272727273,0.0025
0.0818181818181818,0.0025
0.0863636363636364,0.0025
0.0909090909090909,0.0025
0.0954545454545455,0.0025
0.1,0.0025
0.104545454545455,0.0025
0.109090909090909,0.0025
0.113636363636364,0.0025
0.118181818181818,0.0025
0.122727272727273,0.0025
0.127272727272727,0.0025
0.131818181818182,0.0025
0.136363636363636,0.0025
0.140909090909091,0.0025
0.145454545454545,0.0025
0.15,0.0025
0.154545454545455,0.0025
0.159090909090909,0.0025
0.163636363636364,0.0025
0.168181818181818,0.0025
0.172727272727273,0.0025
0.177272727272727,0.0025
0.181818181818182,0.0025
0.186363636363636,0.0025
0.190909090909091,0.0025
0.195454545454545,0.0025
0.2,0.0025
0.204545454545455,0.0025
0.209090909090909,0.0025
0.213636363636364,0.0025
0.218181818181818,0.0025
0.222727272727273,0.0025
0.227272727272727,0.0025
0.231818181818182,0.0025
0.236363636363636,0.0025
0.240909090909091,0.0025
0.245454545454545,0.0025
0.25,0.0025
0.254545454545455,0.0025
0.259090909090909,0.0025
0.263636363636364,0.0025
0.268181818181818,0.0025
0.272727272727273,0.0025
0.277272727272727,0.0025
0.281818181818182,0.0025
0.286363636363636,0.0025
0.290909090909091,0.0025
0.295454545454545,0.0025
0.3,0.0025
0,0.005
0.00454545454545455,0.005
0.00909090909090909,0.005
0.0136363636363636,0.005
0.0181818181818182,0.005
0.0227272727272727,0.005
0.0272727272727273,0.005
0.0318181818181818,0.005
0.0363636363636364,0.005
0.0409090909090909,0.005
0.0454545454545455,0.005
0.05,0.005
0.0545454545454545,0.005
0.0590909090909091,0.005
0.0636363636363636,0.005
0.0681818181818182,0.005
0.0727272727272727,0.005
0.0772727272727273,0.005
0.0818181818181818,0.005
0.0863636363636364,0.005
0.0909090909090909,0.005
0.0954545454545455,0.005
0.1,0.005
0.104545454545455,0.005
0.109090909090909,0.005
0.113636363636364,0.005
0.118181818181818,0.005
0.122727272727273,0.005
0.127272727272727,0.005
0.131818181818182,0.005
0.136363636363636,0.005
0.140909090909091,0.005
0.145454545454545,0.005
0.15,0.005
0.154545454545455,0.005
0.159090909090909,0.005
0.163636363636364,0.005
0.168181818181818,0.005
0.172727272727273,0.005
0.177272727272727,0.005
0.181818181818182,0.005
0.186363636363636,0.005
0.190909090909091,0.005
0.195454545454545,0.005
0.2,0.005
0.204545454545455,0.005
0.209090909090909,0.005
0.213636363636364,0.005
0.218181818181818,0.005
0.222727272727273,0.005
0.227272727272727,0.005
0.231818181818182,0.005
0.236363636363636,0.005
0.240909090909091,0.005
0.245454545454545,0.005
0.25,0.005
0.254545454545455,0.005
0.259090909090909,0.005
0.263636363636364,0.005
0.268181818181818,0.005
0.272727272727273,0.005
0.277272727272727,0.005
0.281818181818182,0.005
0.286363636363636,0.005
0.290909090909091,0.005
0.295454545454545,0.005
0.3,0.005
0,0.0075
0.00454545454545455,0.0075
0.00909090909090909,0.0075
0.0136363636363636,0.0075
0.0181818181818182,0.0075
0.0227272727272727,0.0075
0.0272727272727273,0.0075
0.0318181818181818,0.0075
0.0363636363636364,0.0075
0.0409090909090909,0.0075
0.0454545454545455,0.0075
0.05,0.0075
0.0545454545454545,0.0075
0.0590909090909091,0.0075
0.0636363636363636,0.0075
0.0681818181818182,0.0075
0.0727272727272727,0.0075
0.0772727272727273,0.0075
0.0818181818181818,0.0075
0.0863636363636364,0.0075
0.0909090909090909,0.0075
0.0954545454545455,0.0075
0.1,0.0075
0.104545454545455,0.0075
0.109090909090909,0.0075
0.113636363636364,0.0075
0.118181818181818,0.0075
0.122727272727273,0.0075
0.127272727272727,0.0075
0.131818181818182,0.0075
0.136363636363636,0.0075
0.140909090909091,0.0075
0.145454545454545,0.0075
0.15,0.0075
0.154545454545455,0.0075
0.159090909090909,0.0075
0.163636363636364,0.0075
0.168181818181818,0.0075
0.172727272727273,0.0075
0.177272727272727,0.0075
0.181818181818182,0.0075
0.186363636363636,0.0075
0.190909090909091,0.0075
0.195454545454545,0.0075
0.2,0.0075
0.204545454545455,0.0075
0.209090909090909,0.0075
0.213636363636364,0.0075
0.218181818181818,0.0075
0.222727272727273,0.0075
0.227272727272727,0.0075
0.231818181818182,0.0075
0.236363636363636,0.0075
0.240909090909091,0.0075
0.245454545454545,0.0075
0.25,0.0075
0.254545454545455,0.0075
0.259090909090909,0.0075
0.263636363636364,0.0075
0.268181818181818,0.0075
0.272727272727273,0.0075
0.277272727272727,0.0075
0.281818181818182,0.0075
0.286363636363636,0.0075
0.290909090909091,0.0075
0.295454545454545,0.0075
0.3,0.0075
0,0.01
0.00454545454545455,0.01
0.00909090909090909,0.01
0.0136363636363636,0.01
0.0181818181818182,0.01
0.0227272727272727,0.01
0.0272727272727273,0.01
0.0318181818181818,0.01
0.0363636363636364,0.01
0.0409090909090909,0.01
0.0454545454545455,0.01
